LOCAL_DATE_CREATED,CAMPUS,LOCATION_LATITUDE,LOCATION_LONGITUDE,BUILDING_ID,BUILDING_NAME,LOCATION_NUMBER,LOCATION_DESCRIPTION,DEVICE_TYPE,BATTERY_VOLTAGE,TRANSITION_DATETIME,TPS_STATUS,LOCATION_DESCRIPTION_STATUS,NODE_STATUS,TERM_TYPE_SID,SUBTYPE_DESCRIPTION,TECH
2021-09-12 00:00:00,CG,25.71594,-80.278582,0614,Fieldhouse,614000125,G-FH-107-V100-8,V100,Not reporting,,ACTIVE,ACTIVE,ONLINE,2111,Squadron 2 Door Connector (V100),VertX
2021-09-12 00:00:00,CG,25.71594,-80.278582,0614,Fieldhouse,614000128,G-FH-107-V100-9,V100,Not reporting,,ACTIVE,ACTIVE,ONLINE,2111,Squadron 2 Door Connector (V100),VertX
2009-03-27 00:00:00,CG,25.71594,-80.278582,0614,Fieldhouse,3870,G-FH-107-V1000-M1-00:06:8E:00::38:A3,V1000,Not reporting,,ACTIVE,ACTIVE,ONLINE,2110,Squadron Master (V1000),VertX
2021-09-10 00:00:00,CG,25.71594,-80.278582,0614,Fieldhouse,614000200,G-FH-107-V1000-M2-00:06:8E:03:E0:5D,V1000,Not reporting,,ACTIVE,ACTIVE,ONLINE,2110,Squadron Master (V1000),VertX
2021-09-10 00:00:00,CG,25.71594,-80.278582,0614,Fieldhouse,614000209,G-FH-108A-FD-Storage-NDEB-INT,NDEB,Normal,2025-07-10 19:12:00,ACTIVE,ACTIVE,ONLINE,2114,Schlage 400 PRK,VertX
2021-09-10 00:00:00,CG,25.71594,-80.278582,0614,Fieldhouse,614000208,G-FH-108A-GWE-X-M2/19,GWE,Not reporting,,ACTIVE,ACTIVE,ONLINE,2113,Wyreless RS485 PIM,VertX
2021-09-10 00:00:00,CG,25.71594,-80.278582,0614,Fieldhouse,614000213,G-FH-109A-BD-Storage-NDEB-INT,NDEB,Normal,2025-07-12 02:49:36,ACTIVE,ACTIVE,ONLINE,2114,Schlage 400 PRK,VertX
2021-09-10 00:00:00,CG,25.71594,-80.278582,0614,Fieldhouse,614000212,G-FH-109A-FD-Storage-NDEB-INT,NDEB,Normal,2025-07-29 22:21:26,ACTIVE,ACTIVE,ONLINE,2114,Schlage 400 PRK,VertX
2021-09-10 00:00:00,CG,25.71594,-80.278582,0614,Fieldhouse,614000211,G-FH-109A-GWE-X-M2/20,GWE,Not reporting,,ACTIVE,ACTIVE,ONLINE,2113,Wyreless RS485 PIM,VertX
2021-09-12 00:00:00,CG,25.71594,-80.278582,0614,Fieldhouse,614000129,G-FH-111-Mechanical-MTMS15-EXT,MTMS15,Not reporting,,ACTIVE,ACTIVE,OFFLINE,2112,Schlage MTMSK15 Multi Keypad Mag,VertX
2021-09-12 00:00:00,CG,25.71594,-80.278582,0614,Fieldhouse,614000129,G-FH-111-Mechanical-MTMS15-EXT,MTMS15,Not reporting,,ACTIVE,ACTIVE,ONLINE,2112,Schlage MTMSK15 Multi Keypad Mag,VertX
2009-03-27 00:00:00,CG,25.71594,-80.278582,0614,Fieldhouse,1710,G-FH-195B-Ext Corridor-MTMS15-EXT,MTMS15,Not reporting,,ACTIVE,ACTIVE,ONLINE,2112,Schlage MTMSK15 Multi Keypad Mag,VertX
2019-02-28 00:00:00,CG,25.71594,-80.278582,0614,Fieldhouse,103122,G-FH-195C-Ext Corridor-MTMS15-EXT,MTMS15,Not reporting,,ACTIVE,ACTIVE,OFFLINE,2112,Schlage MTMSK15 Multi Keypad Mag,VertX
2019-02-28 00:00:00,CG,25.71594,-80.278582,0614,Fieldhouse,103122,G-FH-195C-Ext Corridor-MTMS15-EXT,MTMS15,Not reporting,,ACTIVE,ACTIVE,ONLINE,2112,Schlage MTMSK15 Multi Keypad Mag,VertX
2014-03-24 00:00:00,CG,25.71594,-80.278582,0614,Fieldhouse,2814,G-FH-199A-BD-Practice Facility-MTMS15-EXT,MTMS15,Not reporting,,ACTIVE,ACTIVE,ONLINE,2112,Schlage MTMSK15 Multi Keypad Mag,VertX
2009-03-27 00:00:00,CG,25.71594,-80.278582,0614,Fieldhouse,1711,G-FH-199A-FD-Practice Facility-MTMS15-EXT,MTMS15,Not reporting,,ACTIVE,ACTIVE,ONLINE,2112,Schlage MTMSK15 Multi Keypad Mag,VertX
2021-09-12 00:00:00,CG,25.71594,-80.278582,0614,Fieldhouse,614000139,G-FH-199B-Mechanical-MTMS15-INT,MTMS15,Not reporting,,ACTIVE,ACTIVE,ONLINE,2112,Schlage MTMSK15 Multi Keypad Mag,VertX
2009-03-27 00:00:00,CG,25.71594,-80.278582,0614,Fieldhouse,1712,G-FH-199C-Lobby-MTMS15-EXT,MTMS15,Not reporting,,ACTIVE,ACTIVE,ONLINE,2112,Schlage MTMSK15 Multi Keypad Mag,VertX
2019-02-28 00:00:00,CG,25.71594,-80.278582,0614,Fieldhouse,103123,G-FH-199D-Lobby-MTMS15-EXT,MTMS15,Not reporting,,ACTIVE,ACTIVE,ONLINE,2112,Schlage MTMSK15 Multi Keypad Mag,VertX
2021-12-02 00:00:00,CG,25.71594,-80.278582,0614,Fieldhouse,614000214,G-FH-Hallway by 108-PIM-M2/21,PIM,Not reporting,,ACTIVE,ACTIVE,ONLINE,2113,Wyreless RS485 PIM,VertX
2013-03-13 00:00:00,CG,25.715013,-80.28219,0615,Schwartz Ctr Athl Excellence,7527,G-HAC-100S4-Stairwell-Dorado-EXT,Dorado,Not reporting,,ACTIVE,ACTIVE,ONLINE,2112,HID Dorado magstripe Amber p/n 3110-6445,VertX
2013-10-04 00:00:00,CG,25.715013,-80.28219,0615,Schwartz Ctr Athl Excellence,2495,G-HAC-112-Physician Exam-MTMS15-EXT,MTMS15,Not reporting,,ACTIVE,ACTIVE,ONLINE,2112,Schlage MTMSK15 Multi Keypad Mag,VertX
2013-10-04 00:00:00,CG,25.715013,-80.28219,0615,Schwartz Ctr Athl Excellence,2499,G-HAC-112D-Storage-MTMS15-EXT,MTMS15,Not reporting,,ACTIVE,ACTIVE,ONLINE,2112,Schlage MTMSK15 Multi Keypad Mag,VertX
2013-10-04 00:00:00,CG,25.715013,-80.28219,0615,Schwartz Ctr Athl Excellence,2498,G-HAC-116-Football Equipment-MR5-EXT,MR5,Not reporting,,ACTIVE,ACTIVE,ONLINE,2112,Mercury MR-5,VertX
2013-03-13 00:00:00,CG,25.715013,-80.28219,0615,Schwartz Ctr Athl Excellence,7528,G-HAC-199E-Hallway Entrance-MTMS15-EXT,MTMS15,Not reporting,,ACTIVE,ACTIVE,ONLINE,2112,Schlage MTMSK15 Multi Keypad Mag,VertX
2018-01-09 00:00:00,CG,25.715013,-80.28219,0615,Schwartz Ctr Athl Excellence,103046,G-HAC-199E-MorphoLite-EXT,MorphoLite,Not reporting,,ACTIVE,ACTIVE,ONLINE,2112,"Normally off, momentarily on",VertX
2013-03-13 00:00:00,CG,25.715013,-80.28219,0615,Schwartz Ctr Athl Excellence,7524,G-SCAE-100-Main Entrance-MTMS15-EXT,MTMS15,Not reporting,,ACTIVE,ACTIVE,ONLINE,2112,Schlage MTMSK15 Multi Keypad Mag,VertX
2018-01-09 00:00:00,CG,25.715013,-80.28219,0615,Schwartz Ctr Athl Excellence,103043,G-SCAE-100-Main Entrance-MorphoLite-EXT,MorphoLite,Not reporting,,ACTIVE,ACTIVE,ONLINE,2112,"Normally off, momentarily on",VertX
2022-01-26 00:00:00,CG,25.715013,-80.28219,0615,Schwartz Ctr Athl Excellence,615000009,G-SCAE-100A-GWE-X-M1/17,GWE,Not reporting,,ACTIVE,ACTIVE,ONLINE,2113,Wyreless RS485 PIM,VertX
2022-01-26 00:00:00,CG,25.715013,-80.28219,0615,Schwartz Ctr Athl Excellence,615000010,G-SCAE-100A-Janitor-NDEB-INT,NDEB,Normal,2025-07-30 07:41:37,ACTIVE,ACTIVE,ONLINE,2114,Schlage 400 PRK,VertX
2022-02-12 00:00:00,CG,25.715013,-80.28219,0615,Schwartz Ctr Athl Excellence,615000012,G-SCAE-100S2-Stairwell-MTMS15-EXT,MTMS15,Not reporting,,ACTIVE,ACTIVE,OFFLINE,2112,Schlage MTMSK15 Multi Keypad Mag,VertX
2022-02-12 00:00:00,CG,25.715013,-80.28219,0615,Schwartz Ctr Athl Excellence,615000012,G-SCAE-100S2-Stairwell-MTMS15-EXT,MTMS15,Not reporting,,ACTIVE,ACTIVE,ONLINE,2112,Schlage MTMSK15 Multi Keypad Mag,VertX
2013-03-13 00:00:00,CG,25.715013,-80.28219,0615,Schwartz Ctr Athl Excellence,7520,G-SCAE-105-V100-0,V100,Not reporting,,ACTIVE,ACTIVE,ONLINE,2111,Squadron 2 Door Connector (V100),VertX
2013-03-13 00:00:00,CG,25.715013,-80.28219,0615,Schwartz Ctr Athl Excellence,7523,G-SCAE-105-V100-1,V100,Not reporting,,ACTIVE,ACTIVE,ONLINE,2111,Squadron 2 Door Connector (V100),VertX
2022-01-26 00:00:00,CG,25.715013,-80.28219,0615,Schwartz Ctr Athl Excellence,615000003,G-SCAE-105-V100-10,V100,Not reporting,,ACTIVE,ACTIVE,ONLINE,2111,Squadron 2 Door Connector (V100),VertX
2022-02-11 00:00:00,CG,25.715013,-80.28219,0615,Schwartz Ctr Athl Excellence,615000011,G-SCAE-105-V100-11,V100,Not reporting,,ACTIVE,ACTIVE,ONLINE,2111,Squadron 2 Door Connector (V100),VertX
2013-03-13 00:00:00,CG,25.715013,-80.28219,0615,Schwartz Ctr Athl Excellence,7526,G-SCAE-105-V100-2,V100,Not reporting,,ACTIVE,ACTIVE,ONLINE,2111,Squadron 2 Door Connector (V100),VertX
2013-03-13 00:00:00,CG,25.715013,-80.28219,0615,Schwartz Ctr Athl Excellence,7529,G-SCAE-105-V100-3,V100,Not reporting,,ACTIVE,ACTIVE,ONLINE,2111,Squadron 2 Door Connector (V100),VertX
2013-10-04 00:00:00,CG,25.715013,-80.28219,0615,Schwartz Ctr Athl Excellence,2494,G-SCAE-105-V100-4,V100,Not reporting,,ACTIVE,ACTIVE,ONLINE,2111,Squadron 2 Door Connector (V100),VertX
2013-10-04 00:00:00,CG,25.715013,-80.28219,0615,Schwartz Ctr Athl Excellence,2497,G-SCAE-105-V100-5,V100,Not reporting,,ACTIVE,ACTIVE,ONLINE,2111,Squadron 2 Door Connector (V100),VertX
2018-01-09 00:00:00,CG,25.715013,-80.28219,0615,Schwartz Ctr Athl Excellence,103065,G-SCAE-105-V100-6,V100,Not reporting,,ACTIVE,ACTIVE,ONLINE,2111,Squadron 2 Door Connector (V100),VertX
2018-01-09 00:00:00,CG,25.715013,-80.28219,0615,Schwartz Ctr Athl Excellence,103066,G-SCAE-105-V100-7,V100,Not reporting,,ACTIVE,ACTIVE,ONLINE,2111,Squadron 2 Door Connector (V100),VertX
2018-01-09 00:00:00,CG,25.715013,-80.28219,0615,Schwartz Ctr Athl Excellence,103067,G-SCAE-105-V100-8,V100,Not reporting,,ACTIVE,ACTIVE,ONLINE,2111,Squadron 2 Door Connector (V100),VertX
2022-01-26 00:00:00,CG,25.715013,-80.28219,0615,Schwartz Ctr Athl Excellence,615000000,G-SCAE-105-V100-9,V100,Not reporting,,ACTIVE,ACTIVE,ONLINE,2111,Squadron 2 Door Connector (V100),VertX
2013-03-13 00:00:00,CG,25.715013,-80.28219,0615,Schwartz Ctr Athl Excellence,7519,G-SCAE-105-V1000-M1-00:06:8E:00:25:68,V1000,Not reporting,,ACTIVE,ACTIVE,ONLINE,2110,Squadron Master (V1000),VertX
2013-03-13 00:00:00,CG,25.715013,-80.28219,0615,Schwartz Ctr Athl Excellence,7521,G-SCAE-110-Football Lounge-Dorado-EXT,Dorado,Not reporting,,ACTIVE,ACTIVE,ONLINE,2112,HID Dorado magstripe Amber p/n 3110-6445,VertX
2023-02-06 00:00:00,CG,25.715013,-80.28219,0615,Schwartz Ctr Athl Excellence,615000013,G-SCAE-110-MorphoLite-EXT,MorphoLite,Not reporting,,ACTIVE,ACTIVE,ONLINE,2112,"Normally off, momentarily on",VertX
2018-01-09 00:00:00,CG,25.715013,-80.28219,0615,Schwartz Ctr Athl Excellence,103045,G-SCAE-120 SE-Locker Room-MTMS15-INT,MTMS15,Not reporting,,ACTIVE,ACTIVE,ONLINE,2112,"Normally off, momentarily on",VertX
2018-01-09 00:00:00,CG,25.715013,-80.28219,0615,Schwartz Ctr Athl Excellence,103063,G-SCAE-120-Football Locker Hall-MTMS15-INT,MTMS15,Not reporting,,ACTIVE,ACTIVE,ONLINE,2112,Schlage MTMSK15 Multi Keypad Mag,VertX
2022-01-26 00:00:00,CG,25.715013,-80.28219,0615,Schwartz Ctr Athl Excellence,615000001,G-SCAE-150-Roll Up Door-DPS-EXT,DPS,Not reporting,,ACTIVE,ACTIVE,ONLINE,2112,Schlage MTMSK15 Multi Keypad Mag,VertX
2018-01-09 00:00:00,CG,25.715013,-80.28219,0615,Schwartz Ctr Athl Excellence,103044,G-SCAE-199A-Hallway-MorphoLite-INT,MorphoLite,Not reporting,,ACTIVE,ACTIVE,ONLINE,2112,"Normally off, momentarily on",VertX
2013-03-13 00:00:00,CG,25.715013,-80.28219,0615,Schwartz Ctr Athl Excellence,7522,G-SCAE-199A-Locker Lobby-MTMS15-INT,MTMS15,Not reporting,,ACTIVE,ACTIVE,ONLINE,2112,Schlage MTMSK15 Multi Keypad Mag,VertX
2018-01-09 00:00:00,CG,25.715013,-80.28219,0615,Schwartz Ctr Athl Excellence,103047,G-SCAE-199B BD-MorphoLite-EXT,MorphoLite,Not reporting,,ACTIVE,ACTIVE,ONLINE,2112,"Normally off, momentarily on",VertX
2013-03-13 00:00:00,CG,25.715013,-80.28219,0615,Schwartz Ctr Athl Excellence,7525,G-SCAE-199B-Football Locker BD-MTMS15-EXT,MTMS15,Not reporting,,ACTIVE,ACTIVE,ONLINE,2112,Schlage MTMSK15 Multi Keypad Mag,VertX
2022-01-26 00:00:00,CG,25.715013,-80.28219,0615,Schwartz Ctr Athl Excellence,615000008,G-SCAE-210 E-Auditorium BD-AD400-INT,AD400,Normal,2025-07-30 03:02:06,ACTIVE,ACTIVE,ONLINE,2114,Schlage 400 PRK,VertX
2022-01-26 00:00:00,CG,25.715013,-80.28219,0615,Schwartz Ctr Athl Excellence,615000007,G-SCAE-210-FD-Auditorium-AD400-INT,AD400,Normal,2025-07-25 17:36:54,ACTIVE,ACTIVE,ONLINE,2114,Schlage 400 PRK,VertX
2018-02-28 00:00:00,CG,25.715013,-80.28219,0615,Schwartz Ctr Athl Excellence,10894,G-SCAE-220-PIM-X-M1/16,PIM,Not reporting,,ACTIVE,ACTIVE,ONLINE,2113,Wyreless RS485 PIM,VertX
2022-01-26 00:00:00,CG,25.715013,-80.28219,0615,Schwartz Ctr Athl Excellence,615000002,G-SCAE-220-Roof Hatch-DPS-EXT,DPS,Not reporting,,ACTIVE,ACTIVE,ONLINE,2112,Schlage MTMSK15 Multi Keypad Mag,VertX
2018-02-28 00:00:00,CG,25.715013,-80.28219,0615,Schwartz Ctr Athl Excellence,10896,G-SCAE-220BA-Office-AD400-INT,AD400,Normal,2025-07-29 09:57:44,ACTIVE,ACTIVE,ONLINE,2114,Schlage 400 MGK,VertX
2018-02-28 00:00:00,CG,25.715013,-80.28219,0615,Schwartz Ctr Athl Excellence,10895,G-SCAE-220BB-Office-AD400-INT,AD400,Normal,2025-07-25 23:08:00,ACTIVE,ACTIVE,ONLINE,2114,Schlage 400 MGK,VertX
2013-03-13 00:00:00,CG,25.715013,-80.28219,0615,Schwartz Ctr Athl Excellence,7531,G-SCAE-220Z-Entrance-Dorado-INT,Dorado,Not reporting,,ACTIVE,ACTIVE,ONLINE,2112,Schlage MTMSK15 Multi Keypad Mag,VertX
2013-03-13 00:00:00,CG,25.715013,-80.28219,0615,Schwartz Ctr Athl Excellence,7530,G-SCAE-220Z-Hallway-Dorado-INT,Dorado,Not reporting,,ACTIVE,ACTIVE,ONLINE,2112,HID Dorado magstripe Amber p/n 3110-6445,VertX
2023-06-01 00:00:00,CG,25.715013,-80.28219,0615,Schwartz Ctr Athl Excellence,7534,G-SCAE-220Z-N-MorphoLite-INT,MorphoLite,Not reporting,,ACTIVE,ACTIVE,ONLINE,2112,"Normally off, momentarily on",VertX
2022-01-26 00:00:00,CG,25.715013,-80.28219,0615,Schwartz Ctr Athl Excellence,615000005,G-SCAE-223-Men's Restroom-MTMS15-INT,MTMS15,Not reporting,,ACTIVE,ACTIVE,ONLINE,2112,Schlage MTMSK15 Multi Keypad Mag,VertX
2022-01-26 00:00:00,CG,25.715013,-80.28219,0615,Schwartz Ctr Athl Excellence,615000004,G-SCAE-224-Women's Restroom-MTMS15-INT,MTMS15,Not reporting,,ACTIVE,ACTIVE,ONLINE,2112,Schlage MTMSK15 Multi Keypad Mag,VertX
2020-06-16 00:00:00,CG,25.711598,-80.281831,0618,Klotz Indoor Batting Facility,11591,G-PDC-100-GWE-C,GWE,Not reporting,,ACTIVE,ACTIVE,ONLINE,2113,Wyreless RS485 PIM,VertX
2020-06-17 00:00:00,CG,25.711598,-80.281831,0618,Klotz Indoor Batting Facility,11588,G-PDC-100-Main-MTMS15-EXT,MTMS15,Not reporting,,ACTIVE,ACTIVE,ONLINE,2112,Schlage MTMSK15 Multi Keypad Mag,VertX
2020-06-17 00:00:00,CG,25.711598,-80.281831,0618,Klotz Indoor Batting Facility,11586,G-PDC-100A-Mud Room-MTMS15-EXT,MTMS15,Not reporting,,ACTIVE,ACTIVE,ONLINE,2112,Schlage MTMSK15 Multi Keypad Mag,VertX
2020-08-19 00:00:00,CG,25.711598,-80.281831,0618,Klotz Indoor Batting Facility,11602,G-PDC-100A-Mud Room-MorphoLite-EXT,MorphoLite,Not reporting,,ACTIVE,ACTIVE,ONLINE,2112,"Normally off, momentarily on",VertX
2020-06-17 00:00:00,CG,25.711598,-80.281831,0618,Klotz Indoor Batting Facility,11592,G-PDC-100A-Mud Room-NDE-INT,NDE,Normal,2025-07-27 19:24:41,ACTIVE,ACTIVE,ONLINE,2114,Schlage 400 PRK,VertX
2020-06-17 00:00:00,CG,25.711598,-80.281831,0618,Klotz Indoor Batting Facility,11590,G-PDC-100B-BD-Entrance-MTMS15-EXT,MTMS15,Not reporting,,ACTIVE,ACTIVE,ONLINE,2112,Schlage MTMSK15 Multi Keypad Mag,VertX
2020-08-19 00:00:00,CG,25.711598,-80.281831,0618,Klotz Indoor Batting Facility,11603,G-PDC-100B-MorphoLite-EXT,MorphoLite,Not reporting,,ACTIVE,ACTIVE,ONLINE,2112,"Normally off, momentarily on",VertX
2020-06-17 00:00:00,CG,25.711598,-80.281831,0618,Klotz Indoor Batting Facility,11594,G-PDC-100C-Electrical-NDE-INT,NDE,Normal,2025-07-28 07:29:39,ACTIVE,ACTIVE,ONLINE,2114,Schlage 400 PRK,VertX
2020-06-16 00:00:00,CG,25.711598,-80.281831,0618,Klotz Indoor Batting Facility,11595,G-PDC-100CA-GWE-X,GWE,Not reporting,,ACTIVE,ACTIVE,ONLINE,2113,Wyreless RS485 PIM,VertX
2020-06-17 00:00:00,CG,25.711598,-80.281831,0618,Klotz Indoor Batting Facility,11596,G-PDC-100CA-Telecom-NDE-INT,NDE,Normal,2025-07-18 06:19:09,ACTIVE,ACTIVE,ONLINE,2114,Schlage 400 PRK,VertX
2021-01-14 00:00:00,CG,25.711598,-80.281831,0618,Klotz Indoor Batting Facility,11608,G-PDC-100CA-Telecom-V1000-00:06:8E:03:94:AD,V1000,Not reporting,,ACTIVE,ACTIVE,ONLINE,2110,Squadron Master (V1000),VertX
2020-06-16 00:00:00,CG,25.711598,-80.281831,0618,Klotz Indoor Batting Facility,11585,G-PDC-100CA-V100-P0,V100,Not reporting,,ACTIVE,ACTIVE,ONLINE,2111,Squadron 2 Door Connector (V100),VertX
2020-06-16 00:00:00,CG,25.711598,-80.281831,0618,Klotz Indoor Batting Facility,11587,G-PDC-100CA-V100-P1,V100,Not reporting,,ACTIVE,ACTIVE,ONLINE,2111,Squadron 2 Door Connector (V100),VertX
2020-06-16 00:00:00,CG,25.711598,-80.281831,0618,Klotz Indoor Batting Facility,11589,G-PDC-100CA-V100-P2,V100,Not reporting,,ACTIVE,ACTIVE,ONLINE,2111,Squadron 2 Door Connector (V100),VertX
2020-06-17 00:00:00,CG,25.711598,-80.281831,0618,Klotz Indoor Batting Facility,11593,G-PDC-100D-Audiovisual Room-NDE-INT,NDE,Normal,2025-07-03 19:05:20,ACTIVE,ACTIVE,ONLINE,2114,Schlage 400 PRK,VertX
2020-06-17 00:00:00,CG,25.711598,-80.281831,0618,Klotz Indoor Batting Facility,11598,G-PDC-Roof-DPS-EXT,DPS,Not reporting,,ACTIVE,ACTIVE,ONLINE,2112,Schlage MTMSK15 Multi Keypad Mag,VertX
2016-10-03 00:00:00,UNKNOWN,25.710607,-80.284858,0701,1535 Levante,10697,EXT-G-Facilities Room 132 LD-MTMS15,MTMS15,Not reporting,,ACTIVE,ACTIVE,ONLINE,2112,Schlage MTMSK15 Multi Keypad Mag,VertX
2016-10-03 00:00:00,UNKNOWN,25.710607,-80.284858,0701,1535 Levante,10698,EXT-G-Facilities Room 132 RD-MTMS15,MTMS15,Not reporting,,ACTIVE,ACTIVE,ONLINE,2112,Schlage MTMSK15 Multi Keypad Mag,VertX
2022-07-21 00:00:00,CG,25.710607,-80.284858,0701,1535 Levante,116500,G-1535L-132-Access Control Storage-AD400-INT,AD400,Normal,2025-07-28 14:31:04,ACTIVE,ACTIVE,ONLINE,2114,Schlage 400 MGK,VertX
2012-02-10 00:00:00,CG,25.710607,-80.284858,0701,1535 Levante,2593,G-1st Fl Sculpture South door-Dorado-EXT,Dorado,Not reporting,,ACTIVE,ACTIVE,ONLINE,2112,HID Dorado magstripe Amber p/n 3110-6445,VertX
2012-02-10 00:00:00,CG,25.710607,-80.284858,0701,1535 Levante,2592,G-1st Fl Sculpture north door-Dorado-EXT,Dorado,Not reporting,,ACTIVE,ACTIVE,ONLINE,2112,HID Dorado magstripe Amber p/n 3110-6445,VertX
2012-02-10 00:00:00,CG,25.710607,-80.284858,0701,1535 Levante,2594,G-2nd Fl Sculpture-Dorado-EXT,Dorado,Not reporting,,ACTIVE,ACTIVE,ONLINE,2112,HID Dorado magstripe Amber p/n 3110-6445,VertX
2013-09-08 00:00:00,CG,25.710607,-80.284858,0701,1535 Levante,6001,G-EXT-G-Facilities Room 141-MTMS15,MTMS15,Not reporting,,ACTIVE,ACTIVE,ONLINE,2112,Schlage MTMSK15 Multi Keypad Mag,VertX
2016-10-03 00:00:00,CG,25.710607,-80.284858,0701,1535 Levante,10695,G-EXT-G-Facilities Room 172-MTMS15,MTMS15,Not reporting,,ACTIVE,ACTIVE,ONLINE,2112,Schlage MTMSK15 Multi Keypad Mag,VertX
2016-10-03 00:00:00,CG,25.710607,-80.284858,0701,1535 Levante,10694,G-EXT-G-Facilities Room 195E-MTMS15,MTMS15,Not reporting,,ACTIVE,ACTIVE,ONLINE,2112,Schlage MTMSK15 Multi Keypad Mag,VertX
2016-10-03 00:00:00,CG,25.710607,-80.284858,0701,1535 Levante,10692,G-EXT-G-Facilities Room 195G-MTMS15,MTMS15,Not reporting,,ACTIVE,ACTIVE,ONLINE,2112,Schlage MTMSK15 Multi Keypad Mag,VertX
2016-10-03 00:00:00,CG,25.710607,-80.284858,0701,1535 Levante,10689,G-EXT-G-Facilities Room 199A-MTMS15,MTMS15,Not reporting,,ACTIVE,ACTIVE,ONLINE,2112,Schlage MTMSK15 Multi Keypad Mag,VertX
2014-08-13 00:00:00,CG,25.710607,-80.284858,0701,1535 Levante,3273,G-EXT-G-Facilities Room 199B Front-MTMS15,MTMS15,Not reporting,,ACTIVE,ACTIVE,ONLINE,2112,Schlage MTMSK15 Multi Keypad Mag,VertX
2016-10-03 00:00:00,CG,25.710607,-80.284858,0701,1535 Levante,10693,G-EXT-G-Facilities Room 199E To Ext-MTMS15,MTMS15,Not reporting,,ACTIVE,ACTIVE,ONLINE,2112,Schlage MTMSK15 Multi Keypad Mag,VertX
2016-10-03 00:00:00,CG,25.710607,-80.284858,0701,1535 Levante,10691,G-EXT-G-Facilities Room 199F-MTMS15,MTMS15,Not reporting,,ACTIVE,ACTIVE,ONLINE,2112,Schlage MTMSK15 Multi Keypad Mag,VertX
2016-10-12 00:00:00,CG,25.710607,-80.284858,0701,1535 Levante,10749,G-EXT-G-Facilities Starway 200S4-MTMS15,MTMS15,Not reporting,,ACTIVE,ACTIVE,ONLINE,2112,Schlage MTMSK15 Multi Keypad Mag,VertX
2016-10-03 00:00:00,CG,25.710607,-80.284858,0701,1535 Levante,10696,G-FAC-199G-EXT (Gas Pumps Entrance)-MTMS15,MTMS15,Not reporting,,ACTIVE,ACTIVE,ONLINE,2112,Schlage MTMSK15 Multi Keypad Mag,VertX
2015-02-02 00:00:00,CG,25.710607,-80.284858,0701,1535 Levante,3283,G-FACL Leads Offices Test-AD400,AD400,Normal,2025-07-30 04:10:03,ACTIVE,ACTIVE,ONLINE,2114,Schlage 400 MGK,VertX
2015-02-02 00:00:00,CG,25.710607,-80.284858,0701,1535 Levante,3281,G-FACL TEST PIM,PIM,Not reporting,,ACTIVE,ACTIVE,ONLINE,2113,Wyreless RS485 PIM,VertX
2015-12-15 00:00:00,CG,25.710607,-80.284858,0701,1535 Levante,10006,G-Fac2ndPIM,PIM,Not reporting,,ACTIVE,ACTIVE,ONLINE,2113,Wyreless RS485 PIM,VertX
2005-03-07 00:00:00,CG,25.710607,-80.284858,0701,1535 Levante,1305,G-Facilites Telecom Back door Pr-MTMS15,MTMS15,Not reporting,,ACTIVE,ACTIVE,ONLINE,2112,Schlage MTMSK15 Multi Keypad Mag,VertX
2015-03-18 00:00:00,CG,25.710607,-80.284858,0701,1535 Levante,2933,G-Facilities 2nd FL Entrance-MTMS15,MTMS15,Not reporting,,ACTIVE,ACTIVE,ONLINE,2112,Schlage MTMSK15 Multi Keypad Mag,VertX
2020-04-01 00:00:00,CG,25.710607,-80.284858,0701,1535 Levante,106164,G-Facilities Office 221A-INT-AD400,AD400,Normal,2025-07-29 08:52:34,ACTIVE,ACTIVE,ONLINE,2114,Schlage 400 PRK,VertX
2020-04-01 00:00:00,CG,25.710607,-80.284858,0701,1535 Levante,106163,G-Facilities Office 221B-INT-AD400,AD400,Normal,2025-07-27 10:31:08,ACTIVE,ACTIVE,ONLINE,2114,Schlage 400 PRK,VertX
2015-12-15 00:00:00,CG,25.710607,-80.284858,0701,1535 Levante,10010,G-Facilities Office 235D-AD400,AD400,Normal,2025-07-28 21:36:39,ACTIVE,ACTIVE,ONLINE,2114,Schlage 400 MGK,VertX
2005-03-07 00:00:00,CG,25.710607,-80.284858,0701,1535 Levante,2021,G-Facilities Panel #1-V100,V100,Not reporting,,ACTIVE,ACTIVE,ONLINE,2111,Squadron 2 Door Connector (V100),VertX
2005-03-07 00:00:00,CG,25.710607,-80.284858,0701,1535 Levante,2022,G-Facilities Panel #2-V100,V100,Not reporting,,ACTIVE,ACTIVE,ONLINE,2111,Squadron 2 Door Connector (V100),VertX
2012-02-06 00:00:00,CG,25.710607,-80.284858,0701,1535 Levante,2587,G-Facilities Panel 0-V100,V100,Not reporting,,ACTIVE,ACTIVE,ONLINE,2111,Squadron 2 Door Connector (V100),VertX
2012-02-06 00:00:00,CG,25.710607,-80.284858,0701,1535 Levante,2588,G-Facilities Panel 1-V100,V100,Not reporting,,ACTIVE,ACTIVE,ONLINE,2111,Squadron 2 Door Connector (V100),VertX
2016-10-03 00:00:00,CG,25.710607,-80.284858,0701,1535 Levante,10683,G-Facilities Panel 10-V100,V100,Not reporting,,ACTIVE,ACTIVE,ONLINE,2111,Squadron 2 Door Connector (V100),VertX
